1	547	0	25	49500
2	548	0	25	49500
3	549	0	25	49500
4	550	0	25	49500
5	551	0	25	49500
6	552	0	25	49500
7	553	0	25	49500
8	554	0	25	49500
9	555	0	25	49500
10	556	0	25	49500
11	557	0	25	49500
12	558	0	25	49500
13	559	0	25	49500
14	560	0	25	49500
15	561	0	25	49500
16	562	0	25	49500
17	563	0	25	49500
18	564	0	25	49500
19	565	0	25	49500
20	566	0	25	49500
21	567	0	25	49500
22	568	0	25	49500
23	569	0	25	49500
24	570	0	25	49500
25	571	0	25	49500
26	572	0	25	49500
27	573	0	25	49500
28	574	0	25	49500
29	575	0	25	49500
30	576	0	25	49500
31	577	0	25	49500
32	578	0	25	49500
33	579	0	25	49500
34	580	0	25	49500
35	581	0	25	49500
36	582	0	25	49500
37	583	0	25	49500
38	584	0	25	49500
39	585	0	25	49500
40	586	0	25	49500
41	587	0	25	49500
42	588	0	25	49500
43	589	0	25	49500
44	590	0	25	49500
45	591	0	25	49500
46	592	0	25	49500
47	593	0	25	49500
48	594	0	25	49500
49	595	0	25	49500
50	596	0	25	49500
51	597	0	25	49500
52	598	0	25	49500
53	599	0	25	49500
54	600	0	25	49500
55	601	0	25	49500
56	602	0	25	49500
57	603	0	25	49500
58	604	0	25	49500
59	605	0	25	49500
60	606	0	25	49500
61	607	0	25	49500
62	608	0	25	49500
63	609	0	25	49500
64	610	0	25	49500
65	611	0	25	49500
66	612	0	25	49500
67	613	0	25	49500
68	614	0	25	49500
69	615	0	25	49500
70	616	0	25	49500
71	617	0	25	49500
72	618	0	25	49500
73	619	0	25	49500
74	620	0	25	49500
75	621	0	25	49500
76	622	0	25	49500
77	623	0	25	49500
78	624	0	25	49500
79	625	0	25	49500
80	626	0	25	49500
81	627	0	25	49500
82	628	0	25	49500
83	629	0	25	49500
84	630	0	25	49500
85	631	0	25	49500
86	632	0	25	49500
87	633	0	25	49500
88	634	0	25	49500
89	635	0	25	49500
90	636	0	25	49500
91	637	0	25	49500
92	638	0	25	49500
93	639	0	25	49500
94	640	0	25	49500
95	641	0	25	49500
96	642	0	25	49500
97	643	0	25	49500
98	644	0	25	49500
99	645	0	25	49500
